#   rows: : 1899 (number of data samples); columns: 3 (number of data correction parameters)
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   1.00   0.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
   0.00   1.00   0.00
